date,address,long,lat,district
2022-03-18T00:00:00Z,嘉定区娄塘人民街101号,121.3135095,31.29689278,嘉定区
2022-03-18T00:00:00Z,嘉定区娄塘小东街48号,121.2235353,31.43882273,嘉定区
2022-03-18T00:00:00Z,嘉定区星华公路2173号,121.291518,31.27809286,嘉定区
2022-03-18T00:00:00Z,嘉定区嘉定工业区娄东村,121.2386965,31.44056984,嘉定区
2022-03-18T00:00:00Z,嘉定区三里村,121.2061277,31.45929261,嘉定区
2022-03-18T00:00:00Z,嘉定区娄南村,121.2224679,31.43057793,嘉定区
2022-03-18T00:00:00Z,嘉定区战斗村,121.240955,31.42773786,嘉定区
2022-03-18T00:00:00Z,嘉定区安亭镇联群村,121.2528758,31.28231377,嘉定区
2022-03-18T00:00:00Z,嘉定区江桥镇五四村,121.3336131,31.25315046,嘉定区
2022-03-18T00:00:00Z,嘉定区南翔镇新丰村,121.3082053,31.32674017,嘉定区
2022-03-18T00:00:00Z,嘉定区华亭镇唐行石村,121.2480627,31.46747503,嘉定区
2022-03-18T00:00:00Z,嘉定区真新街道丰庄二村,121.371066,31.25133485,嘉定区
2022-03-18T00:00:00Z,金山区龙轩路1998弄,121.3253855,30.75156543,金山区
2022-03-18T00:00:00Z,金山区板桥东路1200弄,121.3620119,30.74420203,金山区
2022-03-18T00:00:00Z,金山区北泰路318弄,121.3218633,30.73570756,金山区
2022-03-18T00:00:00Z,金山区板桥西路1709号,121.321917,30.73303541,金山区
2022-03-18T00:00:00Z,金山区板桥西路1709号,121.321917,30.73303541,金山区
2022-03-18T00:00:00Z,金山区龙轩路1998弄,121.3253855,30.75156543,金山区
2022-03-18T00:00:00Z,金山区枫阳路211号,121.0270314,30.89928752,金山区
2022-03-18T00:00:00Z,金山区贵泾村,121.107065,30.87199456,金山区
2022-03-18T00:00:00Z,金山区西静路1429弄,121.3169131,30.74999628,金山区
2022-03-18T00:00:00Z,金山区蒙山路1517弄,121.3459953,30.74079294,金山区
2022-03-18T00:00:00Z,金山区海盛路500弄,121.3585742,30.75934124,金山区
2022-03-18T00:00:00Z,金山区贵泾村,121.107065,30.87199456,金山区
2022-03-18T00:00:00Z,金山区龙宇路999弄,121.3601648,30.7473523,金山区
2022-03-18T00:00:00Z,金山区金龙新街436弄,121.17689,30.89278884,金山区
2022-03-18T00:00:00Z,金山区金龙新街436弄,121.17689,30.89278884,金山区
2022-03-18T00:00:00Z,金山区金龙新街436弄,121.17689,30.89278884,金山区
2022-03-18T00:00:00Z,金山区和溪园,121.2477072,30.83568662,金山区
2022-03-18T00:00:00Z,松江区外婆泾路299弄,121.2650825,31.12124782,松江区
